# Intel microcode versions: CPUID, microcode version, release date.
# Official source: https://downloadcenter.intel.com/download/27337/Linux-Processor-Microcode-Data-File?v=t
#
# From a live Linux system:
#   bsdtar -Oxf /boot/intel-ucode.img | iucode_tool -tb -l - | sed 's/^\s*\S*: sig \(0x[0-9a-f]\+\), pf_mask 0x[0-9a-f]\+, \([0-9-]\+\), rev \(0x[0-9a-f]\+\), size \S\+$/\1 \3 \2/' | column -t
#
# From https://github.com/intel/Intel-Linux-Processor-Microcode-Data-Files:
#   find Intel-Linux-Processor-Microcode-Data-Files-microcode* -type f -exec iucode_tool -tb -l {} \; 2> /dev/null | grep -v -e '^microcode bundle ' -e '^selected microcodes:' | sed 's/^\s*\S*: sig \(0x[0-9a-f]\+\), pf_mask 0x[0-9a-f]\+, \([0-9-]\+\), rev \(0x[0-9a-f]\+\), size \S\+$/\1 \3 \2/' | column -t | LANG=C sort -u
#
# And from https://github.com/platomav/CPUMicrocodes

0x000706e5        0xa0  2020-07-30
0x000706e5        0xa6  2020-11-01
0x000706e5        0xa8  2021-05-26
0x000706e5        0xb0  2022-03-09
0x000706e5        0xb2  2022-03-17
0x000706e5        0xb6  2022-08-02
0x000706e5        0xb8  2022-08-31
0x00080650        0x18  2018-01-08
0x00080664   0xb00000f  2021-02-17
0x00080665   0xb00000f  2021-02-17
0x000806a1        0x28  2020-06-26
0x000806a1        0x2a  2020-11-06
0x000806a1        0x2d  2021-09-02
0x000806a1        0x31  2022-03-26
0x000806a1        0x32  2022-09-07
0x000806c1        0x68  2020-10-02
0x000806c1        0x88  2021-03-31
0x000806c1        0x9a  2021-08-06
0x000806c1        0xa4  2022-02-01
0x000806c1        0xa6  2022-06-28
0x000806c2        0x16  2021-04-07
0x000806c2        0x22  2021-07-16
0x000806c2        0x26  2021-12-07
0x000806c2        0x28  2022-03-19
0x000806d1        0x2c  2021-04-23
0x000806d1        0x3c  2021-07-16
0x000806d1        0x3e  2021-12-07
0x000806d1        0x40  2022-03-28
0x000806d1        0x42  2022-06-28
0x000806e9        0x62  2017-04-27
0x000806e9        0x80  2018-01-04
0x000806e9        0x84  2018-01-21
0x000806e9        0x8e  2018-03-24
0x000806e9        0x9a  2018-07-16
0x000806e9        0x9e  2018-10-18
0x000806e9        0xb4  2019-04-01
0x000806e9        0xc6  2019-08-14
0x000806e9        0xca  2019-09-26
0x000806e9        0xca  2019-10-15
0x000806e9        0xd6  2020-04-27
0x000806e9        0xde  2020-05-27
0x000806e9        0xea  2021-01-05
0x000806e9        0xf0  2021-11-12
0x000806ea        0x66  2017-05-23
0x000806ea        0x70  2017-08-03
0x000806ea        0x80  2018-01-04
0x000806ea        0x84  2018-01-21
0x000806ea        0x96  2018-05-15
0x000806ea        0x9e  2018-10-18
0x000806ea        0xb4  2019-04-01
0x000806ea        0xc6  2019-08-14
0x000806ea        0xca  2019-10-03
0x000806ea        0xd6  2020-04-27
0x000806ea        0xe0  2020-06-17
0x000806ea        0xea  2021-01-06
0x000806ea        0xec  2021-04-28
0x000806ea        0xf0  2021-11-12
0x000806eb        0xa4  2018-10-25
0x000806eb        0xb8  2019-03-30
0x000806eb        0xc6  2019-08-14
0x000806eb        0xca  2019-10-03
0x000806eb        0xd6  2020-04-27
0x000806eb        0xde  2020-06-03
0x000806eb        0xea  2021-01-05
0x000806eb        0xec  2021-04-28
0x000806eb        0xf0  2021-11-15
0x000806ec        0xb2  2019-02-12
0x000806ec        0xb8  2019-03-30
0x000806ec        0xc6  2019-08-14
0x000806ec        0xca  2019-10-03
0x000806ec        0xd6  2020-04-23
0x000806ec        0xde  2020-05-18
0x000806ec        0xea  2021-01-05
0x000806ec        0xec  2021-04-28
0x000806ec        0xf0  2021-11-17
0x000806ec        0xf4  2022-07-31
0x000806f4  0x2b000181  2022-12-27
0x000806f4  0x2c000170  2022-12-19
0x000806f5  0x2b000181  2022-12-27
0x000806f5  0x2c000170  2022-12-19
0x000806f6  0x2b000181  2022-12-27
0x000806f6  0x2c000170  2022-12-19
0x000806f7  0x2b000181  2022-12-27
0x000806f8  0x2b000181  2022-12-27
0x000806f8  0x2c000170  2022-12-19
0x00090661        0x11  2021-02-04
0x00090661        0x15  2021-09-21
0x00090661        0x16  2022-02-03
0x00090661        0x17  2022-07-15
0x00090672        0x1f  2022-03-03
0x00090672        0x22  2022-06-07
0x00090672        0x26  2022-09-19
0x00090672        0x2c  2023-01-04
0x00090675        0x1f  2022-03-03
0x00090675        0x22  2022-06-07
0x00090675        0x26  2022-09-19
0x00090675        0x2c  2023-01-04
0x000906a3       0x41c  2022-03-24
0x000906a3       0x421  2022-06-15
0x000906a3       0x424  2022-09-19
0x000906a3       0x429  2023-01-11
0x000906a4       0x41c  2022-03-24
0x000906a4       0x421  2022-06-15
0x000906a4       0x424  2022-09-19
0x000906a4       0x429  2023-01-11
0x000906c0        0x1d  2021-03-23
0x000906c0  0x2400001f  2021-08-09
0x000906c0  0x24000023  2022-02-19
0x000906c0  0x24000024  2022-09-02
0x000906e9        0x5e  2017-04-06
0x000906e9        0x80  2018-01-04
0x000906e9        0x84  2018-01-21
0x000906e9        0x8e  2018-03-24
0x000906e9        0x9a  2018-07-16
0x000906e9        0xb4  2019-04-01
0x000906e9        0xc6  2019-08-14
0x000906e9        0xca  2019-10-03
0x000906e9        0xd6  2020-04-23
0x000906e9        0xde  2020-05-26
0x000906e9        0xea  2021-01-05
0x000906e9        0xec  2021-04-29
0x000906e9        0xf0  2021-11-12
0x000906ea        0x70  2017-08-23
0x000906ea        0x80  2018-01-04
0x000906ea        0x84  2018-01-21
0x000906ea        0x96  2018-05-02
0x000906ea        0xaa  2018-12-12
0x000906ea        0xb4  2019-04-01
0x000906ea        0xc6  2019-08-14
0x000906ea        0xca  2019-10-03
0x000906ea        0xd6  2020-04-27
0x000906ea        0xde  2020-05-25
0x000906ea        0xea  2021-01-05
0x000906ea        0xec  2021-04-28
0x000906ea        0xf0  2021-11-15
0x000906eb        0x72  2017-09-20
0x000906eb        0x80  2018-01-04
0x000906eb        0x84  2018-01-21
0x000906eb        0x8e  2018-03-24
0x000906eb        0xaa  2018-12-12
0x000906eb        0xb4  2019-04-01
0x000906eb        0xc6  2019-08-14
0x000906eb        0xca  2019-10-03
0x000906eb        0xd6  2020-04-23
0x000906eb        0xde  2020-05-25
0x000906eb        0xea  2021-01-05
0x000906eb        0xec  2021-04-28
0x000906eb        0xf0  2021-11-12
0x000906ec        0xa2  2018-09-29
0x000906ec        0xae  2019-02-14
0x000906ec        0xc6  2019-08-14
0x000906ec        0xca  2019-10-03
0x000906ec        0xd6  2020-04-27
0x000906ec        0xde  2020-06-03
0x000906ec        0xea  2021-01-05
0x000906ec        0xec  2021-04-28
0x000906ec        0xf0  2021-11-15
0x000906ed        0xb0  2019-02-04
0x000906ed        0xb8  2019-03-17
0x000906ed        0xc6  2019-08-14
0x000906ed        0xca  2019-10-03
0x000906ed        0xd6  2020-04-23
0x000906ed        0xde  2020-05-24
0x000906ed        0xea  2021-01-05
0x000906ed        0xec  2021-04-28
0x000906ed        0xf0  2021-11-16
0x000906ed        0xf4  2022-07-31
0x000a0652        0xe0  2020-07-08
0x000a0652        0xea  2021-02-07
0x000a0652        0xec  2021-04-28
0x000a0652        0xf0  2021-11-16
0x000a0652        0xf4  2022-07-31
0x000a0653        0xe0  2020-07-08
0x000a0653        0xea  2021-03-08
0x000a0653        0xec  2021-04-28
0x000a0653        0xf0  2021-11-15
0x000a0653        0xf4  2022-07-31
0x000a0655        0xe0  2020-07-08
0x000a0655        0xec  2021-03-08
0x000a0655        0xee  2021-04-28
0x000a0655        0xf0  2021-11-16
0x000a0655        0xf4  2022-07-31
0x000a0660        0xc6  2019-08-27
0x000a0660        0xca  2019-10-03
0x000a0660        0xe0  2020-07-08
0x000a0660        0xe8  2020-12-08
0x000a0660        0xea  2021-04-28
0x000a0660        0xf0  2021-11-15
0x000a0660        0xf4  2022-07-31
0x000a0661        0xe0  2020-07-02
0x000a0661        0xea  2021-02-07
0x000a0661        0xec  2021-04-29
0x000a0661        0xf0  2021-11-16
0x000a0661        0xf4  2022-07-31
0x000a0671        0x40  2021-04-11
0x000a0671        0x50  2021-08-29
0x000a0671        0x53  2022-03-09
0x000a0671        0x54  2022-03-17
0x000a0671        0x56  2022-08-02
0x000a0671        0x57  2022-08-31
0x000b0671       0x10e  2022-09-07
0x000b0671       0x112  2022-12-19
0x000b06a2      0x410e  2022-12-08
0x000b06a3      0x410e  2022-12-08
0x000b06f2        0x1f  2022-03-03
0x000b06f2        0x22  2022-06-07
0x000b06f2        0x26  2022-09-19
0x000b06f2        0x2c  2023-01-04
0x000b06f5        0x1f  2022-03-03
0x000b06f5        0x22  2022-06-07
0x000b06f5        0x26  2022-09-19
0x000b06f5        0x2c  2023-01-04
